"tags","article_url","sender","timestamp","instance_id","subject","id","top_sentence_"
"['mike pompeo' 'rand paul' 'pompeo' 'senate' 'democratic backing' 'director' 'opposition' 'vote' 'cia' donald trump's '66-32' 'confirmation' 'favor' 'night']","","CNN","2017-01-23T20:51:00-05:00","","Breaking News","5886b31bcd4d747787000025","Senate confirmed Mike Pompeo President Donald Trump's pick for CIA director on Monday night."
"['minister' 'vote' 'negotiations' '50' 'supreme court' 'uk' 'prime' 'decision' 'parliament' 'end' 'government' 'trigger' 'article' 'beginning' 'door' 'complication' 'theresa may' 'legal mechanism' 'eu' 'process' 'union']","","CNN","2017-01-24T05:01:07-05:00","","Breaking News","588725e8cd4d741ed8000006","The decision is a complication for Prime Minister Theresa May who wanted to trigger Article 50 -- the legal mechanism that begins the process of leaving the EU -- by the end of March."
"['28' 'joint session' 'donald trump' 'speaker' 'paul ryan' 'address']","","CNN","2017-01-24T10:41:43-05:00","","Breaking News","588775c1cd4d741ed800001d","House Speaker Paul Ryan invites President Donald Trump to address a joint session of Congress on February 28."
"['campaign promises' 'oil pipelines' trump's 'administration' 'promises' 'one' barack obama's 'efforts' 'executive actions' 'pipelines' 'cast' 'dakota access' 'decision' 'construction' 'donald trump' 'approval' 'white house' 'keystone xl']","","CNN","2017-01-24T12:03:31-05:00","","Breaking News","588788f5cd4d741ed8000026","President Donald Trump signed executive actions to advance approval of the Keystone XL and Dakota Access oil pipelines he announced from the White House The decision to advance the pipelines would cast aside efforts by President Barack Obama's administration to block construction of the two pipelines while making good on one of Trump's campaign promises."
"['gop star' 'carolina' 'united nations' 'haley' 'cabinet' 'confirmations' 'ambassador' 'pace' 'battle' donald trump's 'senate' 'wide bipartisan support 96-4' 'governor' 'member' 'confirmed nikki']","","CNN","2017-01-24T18:47:18-05:00","","Breaking News","5887e79fcd4d742c5f000008","The Senate has confirmed Nikki Haley as ambassador to the United Nations  making her the fourth member of President Donald Trump's Cabinet to be approved even as Republicans and Democrats battle angrily over the pace of confirmations."
"[horrible 'carnage 'saying i' 'chicago' 'fix' 'violence' 'donald trump' 'feds']","","CNN","2017-01-24T22:38:35-05:00","","Breaking News","58881dc2cd4d742c5f00000d","President Donald Trump for the first time since taking office has tweeted about violence in Chicago saying: I will send in the Feds if they don't fix the horrible 'carnage' going on."
"['donald trump' 'trump' 'security' 'refugees' 'multi-day' 'move' 'homeland' '125' 'immigration actions' 'announcement' 'department' 'white house' 'federal resources' 'border wall' 'executive action' 'visas' 'moves']","","CNN","2017-01-24T23:03:08-05:00","","Breaking News","58882384cd4d742c5f00000e","The move begins a multi-day roll out of immigration actions that's also expected to include moves related to refugees and visas."
"['depending' 'comments' 'voter fraud' 'evidence' 'millions' 'long time' 'results' 'a major investigation' 'donald trump' 'major investigation' 'illegal votes' 'general election' 'criticism' 'trump' 'procedures' 'administration' '... even' 'dead and' 'states' 'consecutive tweets']","","CNN","2017-01-25T07:29:54-05:00","","Breaking News","58889a58cd4d742c5f000010","President Donald Trump called for a major investigation into voter fraud following criticism his administration faced for comments the President made earlier this week alleging millions of illegal votes during the general election without citing any evidence."
"['dow' trump's 'time ever' 'points' 'victory' '20000' '1667']","","CNN","2017-01-25T09:42:19-05:00","","Breaking News","5888b95ecd4d742c5f00001b","It's up 1667 points since President Trump's victory in November."
"['olympic gold medals' 'nine' 'test' 'jamaican' 'usain bolt' 'sprinter' 'one']","","CNN","2017-01-25T10:14:03-05:00","","Breaking News","5888c0d7cd4d742c5f000022","Jamaican sprinter Usain Bolt loses one of his nine Olympic gold medals after teammate's failed doping test."
"['representative says' '80' 'actress' 'mary tyler moore' 'age']","","CNN","2017-01-25T14:54:06-05:00","","Breaking News: Mary Tyler Moore dies","58890276cd4d74560900000b","Actress Mary Tyler Moore has died at the age of 80 her representative says."
"['review' 'states' 'california' 'york' 'treasury department' 'steven mnuchin' donald trump's 'open records requests' 'paperwork' 'cnn kfile' 'nominee' 'show']","","CNN","2017-01-25T14:56:41-05:00","","Breaking News","58890310cd4d74560900000d","Donald Trump's nominee to head the Treasury department Steven Mnuchin is registered to vote in two states  a CNN KFile review of paperwork obtained through open records requests in New York and California show."
"['sanctuary cities' 'border wall' 'donald trump' 'construction' 'contentious pledges' 'terrorism' 'campaign']","","CNN","2017-01-25T17:07:20-05:00","","Trump orders the wall and more","5889219dcd4d745609000019","President Donald Trump sprinted toward fulfilling some of the most contentious pledges that defined his campaign Wednesday ordering the construction of the border wall punishing sanctuary cities and promising to stop terrorism by fighting fire with fire."
"['enrique pena nieto' 'country will' 'donald trump' 'wall despite the claims us president' 'spanish' 'made' 'mexican president' 'time again' 'wall' 'video statement' 'trip' 'twitter' 'mexico' 'walls' 'united states']","","CNN","2017-01-25T22:39:18-05:00","","Breaking News","58896f6fcd4d745bea000003","Mexican President Enrique Peña Nieto said Wednesday his country will not pay for any wall despite the claims US President Donald Trump has made."
"[trump's 'us president' 'wall' 'meeting' 'enrique pena nieto' 'tensions' 'border' 'donald trump' 'mexican president']","","CNN","2017-01-26T12:24:37-05:00","","Breaking News","588a30efcd4d746435000014","Mexican President Enrique Pena Nieto on Thursday canceled a meeting with US President Donald Trump that had been set for next week after renewed tensions over Trump's plan to build a wall on the border."
"['mexico' 'house' 'imports' 'impose' 'border wall' 'donald trump' 'pay' '20 tax']","","CNN","2017-01-26T16:24:26-05:00","","Breaking News","588a6913cd4d74643500001f","President Donald Trump wants to impose a 20% tax on imports from Mexico to pay for a border wall according to the White House."
"['conversation' 'putin' 'administration' 'trump' 'phone']","","CNN","2017-01-26T23:03:38-05:00","","Breaking News","588ac6b8cd4d740b82000003","Trump and Putin are to speak on the phone Saturday in their first conversation since Trump took office an administration official tells CNN."
"['1.6' 'u.s.' '2016 growth' 'weakest' 'quarter' '2011' 'economy']","","CNN","2017-01-27T09:04:13-05:00","","Breaking News","588b5366cd4d740b8200000b","For all of 2016 growth was 1.6% the weakest since 2011."
"['flow' 'white house' 'executive actions' 'refugees' 'one' 'donald trump' 'limit' 'pentagon' 'extreme vetting' 'united states' 'immigrants' 'three']","","CNN","2017-01-27T11:50:57-05:00","","Breaking News","588b7a81cd4d740b8200000c","Donald Trump is expected to sign up to three executive actions Friday at the Pentagon a White House official told CNN including one seeking to limit the flow of refugees into the United States and institute what he has called extreme vetting of immigrants."
"['white house' 'discussion' 'official said' 'details' 'donald trump' 'mexican president' 'meeting' 'us-mexico' 'wall' 'phone' 'trump' 'border' 'news conference' 'pena nieto']","","CNN","2017-01-27T13:01:13-05:00","","Breaking News","588b8af7cd4d740b8200000f","The discussion comes after Peña Nieto and Trump jointly canceled a meeting that had been set for next week after the Trump White House moved forward with plans to build a wall along the US-Mexico border."
"['desire' 'kingdom' 'donald trump' 'white house news conference' 'constructive bond' 'underscore' 'warmer relationship' 'russia']","","CNN","2017-01-27T14:56:56-05:00","","Breaking News","588ba61fcd4d740b82000015","President Donald Trump used his first White House news conference to say he is open to a warmer relationship with Russia and to underscore his desire for a constructive bond with the United Kingdom."
"['united states' 'terrorists' 'pentagon' 'overseas' 'threats' 'support' 'terrorists out' 'the armed services' 'order' 'signs executive actions to keep' 'islamic' 'ensure' 'america' 'measures' 'trump' 'country' ' i' 'soldiers']","","CNN","2017-01-27T17:40:43-05:00","","Breaking News","588bcc6ccd4d74365f000004","I am establishing new vetting measures to keep radical Islamic terrorists out of the United States of America."
"['roles' 'express' 'died' 'elephant man' '77' 'publicist' 'nominations' 'actor john hurt' 'oscar' 'midnight']","","CNN","2017-01-27T23:05:48-05:00","","Breaking News","588c18b1cd4d74365f00000b","Actor John Hurt who got Oscar nominations for his roles in Midnight Express and The Elephant Man has died his publicist says ."
"['beats sister' 'serena williams' 'venus' 'open' 'australian' 'grand slam title' 'record 23rd']","","CNN","2017-01-28T05:35:18-05:00","","Breaking News","588c73ebcd4d74365f00000f","Serena Williams beats sister Venus at the Australian Open to win record 23rd grand slam title."
"['confusion' 'foreign capitals' 'new policy' 'seismic' 'worldwide' donald trump's 'entry' 'refugees' 'us law enforcement agencies airports' 'chaos' 'united states' 'grasp' '134 million' 'ban']","","CNN","2017-01-28T18:16:28-05:00","","Breaking News: Trump's immigration ban","588d2654cd4d74365f00001f","President Donald Trump's seismic move to ban at least 134 million people from the United States and to deny entry to all refugees reverberated worldwide Saturday as chaos and confusion rippled through US law enforcement agencies airports and foreign capitals trying to grasp the new policy."
"['judicial orders' 'travelers' 'homeland' 'department' 'security' 'deport']","","CNN","2017-01-29T02:27:56-05:00","","Breaking News","588d9981cd4d746bb500000c","The Department of Homeland Security says it will comply with judicial orders not to deport detained travelers."
"['five-set' '6-3' 'grand slam' '6-4 3-6 6-1 3-6' 'three-and-a-half hours' 'rafael nadal' switzerland's federer 'final' 'spaniard' 'australian' 'open' 'roger federer']","","CNN","2017-01-29T07:36:51-05:00","","Breaking News","588de1eccd4d746bb5000011","Roger Federer beat Rafael Nadal in the Australian Open Men's Final winning his 18th grand slam."
"['cell phone contacts' 'visit' 'possibility' 'foreign visitors' 'white house officials' 'disclose websites' 'social media sites']","","CNN","2017-01-29T09:06:56-05:00","","Breaking News","588df704cd4d746bb5000017","White House officials are discussing the possibility of asking foreign visitors to disclose websites and social media sites they visit and to share cell phone contacts  sources tell CNN."
"['nations' 'muslim-majority' 'donald trump' 'consecutive day protesters' 'united states' 'travel ban' 'terrorists' 'country']","","CNN","2017-01-29T18:20:28-05:00","","Breaking Newsletter: Trump's travel ban","588e78d8cd4d742249000007","President Donald Trump insisted on Sunday that his travel ban on certain Muslim-majority nations would protect the United States from terrorists."
"['injured' 'quebec city' 'arrested' 'mosque' 'number' 'police say']","","CNN","2017-01-29T22:23:24-05:00","","Breaking News","588eb1c8cd4d742249000012","There has been a fatal shooting at a mosque in Quebec City police say."
"['injured' 'act' 'mosque' 'attack' 'quebec city' 'police say' '6' '8' 'terrorism']","","CNN","2017-01-30T01:22:33-05:00","","Breaking News","588edbb7cd4d742249000018","6 people are dead after a shooting at a mosque in Quebec City police say."
"['nominate' 'supreme court' 'tweeted' 'night' 'president tweeted' 'court' 'trump' 'vacant seat' 'united states' 'announcement' '800' 'decision' 'choice' 'donald trump' 'w.h.']","","CNN","2017-01-30T09:12:15-05:00","","Breaking News","588f49c0cd4d7445b5000001","President Donald Trump will reveal his choice to fill the vacant seat on the Supreme Court in an announcement Tuesday night Trump tweeted."
"['barack obama' 'airports' 'displeasure' 'protesters' 'statement' 'action' donald trump's trump's 'immigration' 'executive order']","","CNN","2017-01-30T15:41:49-05:00","","Breaking News","588fa513cd4d744f12000002","Former President Barack Obama criticized President Donald Trump's executive order curbing immigration in a statement Monday  backing protesters who have taken to the nation's airports to express their displeasure with Trump's action on Friday."
"[donald trump's 'confirmed' 'obama' 'jeff sessions' 'lawful' 'legal arguments' 'order' 'substance' 'yates' 'attorney general nominee' 'immigration' 'executive order' 'attorney' 'trump' 'justice department lawyers' 'refugees sources' cnn's evan perez 'sally yates' 'appointee']","","CNN","2017-01-30T18:55:11-05:00","","Breaking News","588fd26fcd4d744f1200000e","Acting Attorney General Sally Yates has told Justice Department lawyers not to make legal arguments defending President Donald Trump's executive order on immigration and refugees sources familiar with the order tell CNN's Evan Perez."
"['first-degree murder' 'mounted police' 'five' 'safety' 'alexandre bissonnette' 'minister' 'lone wolf' 'murder' 'city mosque' 'quebec' 'six' 'ralph goodale']","","CNN","2017-01-30T20:05:19-05:00","","Breaking News","588fe2eecd4d744f12000014","suspect in a shooting at a Quebec City mosque on Sunday that left six people dead was charged Monday with six counts of first-degree murder and five counts of attempted murder  according to the Quebec Royal Canadian Mounted Police."
"['america opens' 'statement' 'developing' 'story' 'transgender children' 'organization' 'bsa' individual's birth certificate 'door' 'programs' 'spokesperson' 'gender' 'previously' 'applications' 'scouts' 'eligibility']","","CNN","2017-01-30T21:06:48-05:00","","Breaking News","588ff157cd4d744f12000018","The Boy Scouts of America opens the door for transgender children to become scouts by accepting the gender indicated on applications BSA spokesperson said in a statement."
"['white house' 'sally yates' 'attorney' 'trump' 'citizens' 'states' 'legal order']","","CNN","2017-01-30T21:42:49-05:00","","Breaking News","588ff9c1cd4d744f12000021","The White House said President Trump fired acting Attorney General Sally Yates for “refusing to enforce a legal order designed to protect the citizens of the United States.”"
"['events senate' donald trump's 'cabinet nominees' 'republicans' 'drawing fury' 'surprise' 'committee vote']","","CNN","2017-01-31T11:19:09-05:00","","Breaking News","5890b91dcd4d744f1200002b","In a surprise turn of events Senate Democrats announced that they are boycotting a committee vote on two of President Donald Trump's Cabinet nominees  drawing fury from Republicans."
"['supreme court' 'top finalists' 'white house announcement' 'judges' 'thomas hardiman' donald trump's 'nominee' 'neil gorsuch']","","CNN","2017-01-31T12:45:26-05:00","","Breaking News","5890cd3acd4d744f12000030","The two judges who have been considered the top finalists to be President Donald Trump's nominee for the Supreme Court -- Neil Gorsuch and Thomas Hardiman are being brought to Washington ahead of tonight's White House announcement  sources tell CNN."
"['judge' 'barack obama’s' 'democrats' 'federal appellate judge' 'supreme court' 'nomination' 'nominee judge' 'republicans' 'senate' 'donald trump' 'night news conference' 'gorsuch' 'ignore' 'conservative direction' 'supreme court seat' 'decades' 'cement' 'intense fight' 'court' 'decision' 'empty' '49-year-old' 'neil gorsuch' 'opportunity' 'selection' 'trump' 'merrick garland']","","CNN","2017-01-31T20:28:55-05:00","","Breaking News: Trump names Supreme Court pick","589139dbcd4d7417ef00000b","His selection also sets up an intense fight with Senate Democrats still angry over the Republicans’ decision to essentially ignore former President Barack Obama’s nomination of Judge Merrick Garland for the empty Supreme Court seat last year."
"['american legal thought' 'neil gorsuch' 'hostile appointment' 'night' 'bad decision' 'mainstream' 'living' 'town hall' 'supreme court nominee' 'ramifications' ' elections' 'democratic leader' 'pelosi' donald trump's 'nancy pelosi' 'example']","","CNN","2017-01-31T21:34:29-05:00","","Breaking News","58914938cd4d741946000001","House Democratic Leader Nancy Pelosi lambasted President Donald Trump's newly named Supreme Court nominee Neil Gorsuch as a very hostile appointment and a very bad decision well outside the mainstream of American legal thought."
"[trump's 'top cabinet nominees' 'senate' 'boycott' 'extraordinary step' 'democrats']","","CNN","2017-02-01T10:14:52-05:00","","Breaking News","5891fb7fcd4d741946000007","Senate Republicans took an extraordinary step to move forward with two of Trump's top Cabinet nominees after confronting a boycott from Democrats."
"['agency' 'environmental protection' 'senate committee' 'oklahoma' 'scott pruitt' 'meeting' 'attorney' donald trump's 'ten']","","CNN","2017-02-01T11:19:12-05:00","","Breaking News","58920a9ccd4d74194600000d","All ten Democrats on the Senate committee tasked with considering President Donald Trump's pick to lead the Environmental Protection Agency boycotted the meeting to vote on Oklahoma Attorney General Scott Pruitt"
"['party-line vote' 'attorney general' 'judiciary' 'committee' 'nine' 'nomination' 'panel' '11' 'sessions' 'senate' 'alabama senator' 'jeff sessions']","","CNN","2017-02-01T11:34:50-05:00","","Breaking News","58920e34cd4d74194600000f","The Senate Judiciary Committee Wednesday morning advanced the nomination of Jeff Sessions for attorney general in a party-line vote."
"['majority' 'nuclear' 'mitch' 'absolute shame' 'mitch mcconnell' 'man' 'quality' 'web' 'end' 'trump' 'filibuster' 'go' 'senate' 'so-called nuclear option' 'supreme court nominee' 'leader' 'invoke' 'donald trump' 'gridlock']","","CNN","2017-02-01T12:51:07-05:00","","Breaking News","5892201acd4d74393d000001","If we end up with that gridlock I would say if you can Mitch go nuclear Trump said of Senate Majority Leader Mitch McConnell."
"['baby bump' 'happiness' 'posted' 'times over' 'instagram' 'wishes' 'pregnant' 'photo' 'twins' 'carters' 'beyonce' 'superstar singer' 'family']","","CNN","2017-02-01T14:28:51-05:00","","Breaking News","589236fdcd4d74393d000006","Beyoncé is pregnant with twins The superstar singer posted a photo with her baby bump on Instagram."
"['one' 'senate floor' 'education secretary' 'betsy devos' 'confirmation' 'support president' 'sens' 'alaska' 'susan collins' trump's 'collins' 'senators' 'lisa murkowski' 'cabinet nominees' 'maine' 'choice' donald trump's 'support' 'vote']","","CNN","2017-02-01T14:35:57-05:00","","Breaking News","589238aacd4d74393d000008","Susan Collins of Maine and Sen. Lisa Murkowski of Alaska both said they would not vote to support President Donald Trump's choice for education secretary Betsy DeVos the first two sitting Republican senators to publicly say they wouldn't back one of Trump's Cabinet nominees."
"['provocative moves' 'nuclear weapons' donald trump's 'series' 'resolution' 'michael flynn' 'defensive purposes' 'national security adviser' 'flynn' iran's 'iran' 'un security council' 'recent ballistic missile launch' 'on notice' 'ballistic missiles' 'missile test' 'foreign ministry' 'violation' 'test' 'defiance']","","CNN","2017-02-01T14:52:35-05:00","","Breaking News","58923ca0cd4d74393d00000b","Iran's foreign ministry insisted Tuesday that the test was solely for defensive purposes and not a violation of the resolution which bars Iran from testing ballistic missiles designed to be capable of delivering nuclear weapons."
"['british parliament votes' 'european union' 'favor' 'formal process']","","CNN","2017-02-01T14:53:17-05:00","","Breaking News: UK starts Brexit talks","58923cbfcd4d74393d00000c","British parliament votes in favor of starting the formal process of leaving the European Union"
"['secretary' 'confirmation' 'senate' 'rex tillerson' 'vladimir putin' 'ties' 'democratic caucus' 'members' 'top russian officials' 'four' '56-43' 'vote' 'exxon mobil ceo']","","CNN","2017-02-01T15:21:49-05:00","","Breaking News: Tillerson confirmed","58924378cd4d74393d000017","The Senate has confirmed Rex Tillerson to be secretary of state by a vote of 56-43."
"['return' 'wounds' 'william' 'dover' 'raid' 'owens' 'air force' 'marine' 'yemen' 'ivanka' 'trump' 'navy' 'donald trump' 'daughter' 'us' 'seal' 'us service member' 'ryan' 'command' 'officer' 'qaeda' 'petty' 'base' 'chris coons' 'one' 'delaware' 'death']","","CNN","2017-02-01T15:52:00-05:00","","Breaking News","58924a8ccd4d74393d00001a","Trump went to Dover Air Force Base on Marine One along with his daughter Ivanka and Sen. Chris Coons of Delaware."
"['exxonmobil ceo' 'secretary' 'senate' 'sworn' 'iran' 'mike pence' 'donald trump' 'remarks' 'focus' 'tillerson' 'terror' 'rex tillerson' said it's time 'trump' 'world' 'man' 'approach' 'russia' 'swearing-in president' 'vice president' 'state sponsors' 'questions' 'foreign affairs' 'oath']","","CNN","2017-02-01T20:01:37-05:00","","Breaking News","589284facd4d744085000005","In remarks before the swearing-in President Donald Trump praised Tillerson as a man respected around the world and said It's time to bring a clear-eyed focus to foreign affairs."
"['local hospital' 'prison employees' 'hostage dead and' 'incident' 'prison standoff' 'rescued is' 'hostages' 'corrections' 'smyrna delaware' 'department' 'delaware' 'woman' 'james t. vaughn correctional' 'center' 'one' 'rescued']","","CNN","2017-02-02T09:26:11-05:00","","Breaking News","58934191cd4d7466ce000003","A prison standoff in Delaware ended with one hostage dead and one rescued the Department of Corrections says."
"['ratings' 'new host' 'trump' 'arnold schwarzenegger' 'prayers' 'solemn occasion' 'tubes' 'total disaster' 'apprentice' 'reality show the' 'rich history president' 'prayer breakfast' 'occasion']","","CNN","2017-02-02T10:28:45-05:00","","Breaking Newsletter","58935035cd4d7466ce000005","At the National Prayer Breakfast a solemn occasion with a rich history President Trump spent more than a minute talking about his former reality show The Apprentice."
"['bow' 'donald trump' 'missile activity' 'threats' 'us president' 'extremism' 'senior adviser' 'states' 'on notice' 'ali akbar velayati' 'leader' 'ballistic missile' 'iran' iran's 'vigorously']","","CNN","2017-02-02T11:08:53-05:00","","Breaking News","589359b1cd4d7466ce000007","Ali Akbar Velayati a senior adviser to Iran's Supreme Leader dismissed the extremism of US President Donald Trump who declared Iran was on notice after it test-fired a ballistic missile on Sunday."
"['obama' 'limits business' '5000' 'end' 'calendar year' 'technical fix' 'consequences' 'sanctions' 'move' 'administration' 'companies' 'top state department' 'russia' 'treasury department' 'fsb' 'service' 'federal security' 'place' 'sanction' 'business' 'us government business']","","CNN","2017-02-02T13:25:02-05:00","","Breaking News","58937982cd4d7466ce000009","The move is a minor easing of a sanction put in place at the end of the Obama administration that limits business to $5000 for any calendar year."
"['sources say' 'ballistic missile test' 'executive orders' 'iran’s' 'new sanctions' 'predate president' 'iranian' 'impose' 'donald trump' 'reuters' 'response' 'white house' 'additional sanctions' 'entities']","","CNN","2017-02-02T16:31:27-05:00","","Breaking News","5893a533cd4d7466ce00000b","The White House is expected to impose additional sanctions on Iranian entities in response to Iran’s ballistic missile test on Sunday sources say."
"['kalanick' 'immigration executive order' 'immigration order' 'issues' 'community' 'uber ceo travis kalanick' 'employees' 'earlier' 'business advisory council' 'memo' trump's]","","CNN","2017-02-02T17:33:29-05:00","","Breaking News: Uber CEO drops out of Trump council","5893b3c0cd4d7466ce000016","Earlier today I spoke briefly with the president about the immigration executive order and its issues for our community Kalanick said in the memo obtained by CNN."
"['museum' 'attack' 'soldier' 'man' 'knife local media reports' 'paris' 'mall' 'duty' 'louvre']","","CNN","2017-02-03T05:03:28-05:00","","Breaking News","58945576cd4d742506000002","A soldier on duty at a shopping mall near the Louvre museum in Paris opened fire on a man who attempted to attack him with a knife local media reports say"
"['wall street oversight' 'economic crisis hours' 'regulations' 'financial regulations' 'donald trump' 'administration' 'meltdown' '2008' trump's 'executive' 'major economic report' 'work' 'immediate effect' 'reform proponents' 'sharp criticism' 'scrap' 'released']","","CNN","2017-02-03T06:07:16-05:00","","Breaking News","5894647acd4d742506000008","President Donald Trump will begin work on dismantling the financial regulations enacted after the 2008 economic crisis hours after the first major economic report of his administration is released."
"['48' 'senate' 'betsy devos' '52' 'vote' 'education secretary nominee' donald trump's 'party lines' 'final confirmation vote']","","CNN","2017-02-03T07:56:21-05:00","","Breaking News","58947e09cd4d74250600000b","The Senate voted early Friday to advance President Donald Trump's education secretary nominee Betsy DeVos to a final confirmation vote which is expected Monday."
"['inherits' 'jobs' '4.8' 'employers' 'unemployment rate' '227000' 'economy' 'us government' 'trump']","","CNN","2017-02-03T08:39:37-05:00","","Breaking News","5894881dcd4d74250600000f","President Trump inherits an economy with an unemployment rate of 4.8% ."
"['administration' 'tehran' 'iran' 'new sanctions' 'concrete action' 'white house' donald trump's 'on notice']","","CNN","2017-02-03T11:16:41-05:00","","Breaking News","5894acfccd4d74250600001e","President Donald Trump's administration enacted new sanctions on Iran Friday  the first concrete action after the White House put Tehran on notice this week."
"[donald trump's 'mexico' 'central campaign promise' 'own party' 'major problem' 'wall' 'resistance' 'derail' 'border']","","CNN","2017-02-03T11:45:55-05:00","","Breaking News","5894b3d2cd4d742506000020","President Donald Trump's plan to build a wall on the border with Mexico is facing a major problem: A wall of resistance from his own party threatening to derail his central campaign promise."
"['executive order' 'visas' '100000' '27 government lawyers said friday' trump's 'court' 'immigration' 'virginia']","","CNN","2017-02-03T12:35:19-05:00","","Breaking News","5894bf75cd4d742506000023","More than 100000 visas have been revoked since President Trump's executive order on immigration was signed January 27 government lawyers said Friday in a Virginia court."
"['us military' 'value' 'aim' 'online' 'analyzed' 'mix-up' 'yemen' 'key intelligence' 'raid' 'weekend raid' 'qaeda' 'video' 'military spokesman' 'old video']","","CNN","2017-02-03T15:30:58-05:00","","Breaking News: US military botches video release","5894e89dcd4d744b5000000a","The US military in an embarrassing mix-up touted video seized in Sunday's raid in Yemen that turned out to be old video already published online."
"[donald trump's 'inauguration' 'work' 'american people' 'job' 'majority 53' 'weeks']","","CNN","2017-02-03T16:31:49-05:00","","Breaking News","5894f6e2cd4d744b5000000c","It's been two weeks since Donald Trump's inauguration and the new President's work so far hasn't impressed the American people."
"[horrible 'carnage '20' 'feds' 'effort' 'atf' 'new task force' 'additional agents' 'internal documents' '...' 'federal law enforcement officials' 'fix' 'response' 'works' 'official said' 'one' 'beef up' 'gun violence' 'increase' 'chicago crime' 'stem' 'explosives' 'alcohol tobacco firearms' 'federal presence' 'form' 'donald trump' 'guns strike force' 'chicago' 'bureau']","","CNN","2017-02-03T18:46:31-05:00","","Breaking News: ATF sending additional agents to Chicago","58951666cd4d744b5000000e","The approximately 20 additional agents will form a new task force which the ATF referred to in internal documents as the Chicago Crime Guns Strike Force in an effort to stem the city's gun violence."
"['travel ban' 'only to massachusetts' 'boston' 'united states' 'individuals' 'federal judge' 'pertains' 'trump' '5' 'order' 'court victory' 'administration' 'detention' 'removal' 'place']","","CNN","2017-02-03T18:53:55-05:00","","Breaking News","58951814cd4d744b50000010","The order prohibiting the detention or removal of all individuals legally authorized to come to the United States pertains only to Massachusetts."
"['law' 'trump' 'immigration executive order nationwide' 'order' donald trump's 'immediate response' 'boston' 'one' 'president washington' 'administration' 'bob ferguson' 'ban' 'state attorney' 'attorney general' 'halts president' 'federal judge']","","CNN","2017-02-03T19:54:24-05:00","","Breaking News: Judge halts Trump's immigration ban","5895265bcd4d744b50000014","A federal judge in Washington State has granted a temporary restraining order that the state's attorney general says immediately halts President Donald Trump's immigration executive order nationwide."
"['white house' 'homeland' 'appropriate' 'lawful' 'statement' 'constitutional authority' 'immigration' donald trump's 'emergency request' 'american people' 'order' 'emergency stay' 'justice department' 'justice' 'department' 'court order' 'executive order' 'responsibility' 'outrageous order' 'sean spicer' 'white house press secretary' 'possible time']","","CNN","2017-02-03T22:47:50-05:00","","Breaking News","58954f03cd4d744b50000019","At the earliest possible time the Department of Justice intends to file an emergency stay of this outrageous order and defend the executive order of the President which we believe is lawful and appropriate."
"['army vincent viola' 'mr' 'efforts' 'support' 'veterans' 'organizations' 'thirty-five years' 'trump' 'nominee' 'mr. viola' 'administration' 'statement' 'withdrawing' 'insurmountable' viola's 'team said' 'army' 'confidence president' 'nomination' 'business ties' 'secretary' 'private citizen' donald trump's 'viola']","","CNN","2017-02-03T23:17:02-05:00","","Breaking News","589555dacd4d744b50000020","Mr. Viola has informed President Trump that he will be unable to accept his nomination to serve as secretary of the Army as the challenges of separating Mr. Viola from the organizations that he has built over the last thirty-five years have proven insurmountable a statement from Viola's team said."
"['halts refugees' 'resume inspections' 'gillian christensen' trump's '120' 'immigration order' 'citizens' 'seven' 'executive order' 'actions' donald trump's 'statement' 'dhs' 'muslim-majority' 'syria' 'order' 'press secretary' 'us' 'security' 'refugees' 'homeland' 'department' '90' 'countries' 'travelers']","","CNN","2017-02-04T11:12:26-05:00","","Breaking News","5895fd74cd4d744b50000028","Department of Homeland Security said it has suspended all actions to implement President Donald Trump's immigration order The department will resume inspections of travelers as it did prior to the signing of the executive order DHS acting press secretary Gillian Christensen said in a statement."
"['executive order' 'federal judge' 'travel' 'james robart' 'george w. bush' 'refugee entry' 'appointee' 'countries' 'night' 'appeals' trump's 'justice department' 'effective nationwide' 'enforcement' 'circuit court' 'muslim-majority' 'us' 'seattle' donald trump's 'states from' 'order' 'seven' 'decision']","","CNN","2017-02-04T19:35:56-05:00","","Breaking News","5896737ccd4d744b50000030","The Justice Department has appealed a decision to the Ninth Circuit Court of Appeals that stopped enforcement of President Donald Trump's executive order banning travel to the United States from seven Muslim-majority countries and suspending refugee entry to the US."
"[donald trump's 'resume president' 'federal appeals court' 'court has' 'sides' 'legal briefs' '9th circuit' 'program' 'its final decision' 'us' 'initial request' 'court' 'federal judge' 'travel ban']","","CNN","2017-02-05T04:27:13-05:00","","Breaking News","5896f000cd4d744155000002","The 9th Circuit Court has asked for both sides to file legal briefs before the court makes its final decision after a federal judge halted the program on Friday."
"['34-28' 'atlanta falcons' 'houston' 'bowl championship' 'overtime' 'bowl' 'england patriots' 'patriots']","","CNN","2017-02-05T22:40:23-05:00","","Breaking News","5897f032cd4d74415500001a","New England Patriots beat the Atlanta Falcons 34-28 to win the Super Bowl in Houston."
