"instance_id","article_url","timestamp","subject","id","top_sentence","sender","tags_"
"","https://www.washingtonpost.com/news/early-lead/wp/2017/07/20/what-to-expect-from-the-o-j-simpson-parole-hearing/","2017-07-20T13:14:19-04:00","News Alert: Watch: O.J. Simpson appears at parole hearing after serving nine years for 2007 armed robbery","5970e4f9cd4d74170300003b","The disgraced former football star is expected to learn whether the Nevada Board of Parole will vote to release him as early as October or whether he will continue to serve a nine-to-33-year sentence for convictions stemming from a 2007 armed robbery. ","The Washington Post","['alert watch o.j.' 'nine-to-33-year sentence' 'simpson' '2007' 'football star' 'board' 'robbery' 'parole' 'darkness' 'democracy dies' 'nine' 'release' 'parole hearing' 'convictions' 'nevada']"
"","https://www.washingtonpost.com/news/post-politics/wp/2017/07/20/22-million-more-americans-would-be-left-uninsured-under-revised-version-of-senate-republicans-withdrawn-health-care-bill-cbo-says/","2017-07-20T13:38:21-04:00","Politics Alert: 22 million more Americans would be left uninsured under revised version of Senate Republicans’ withdrawn health-care bill CBO says","5970ea94cd4d74170300003f","In their latest assessment of Senate Republican’s attempts to rewrite the Affordable Care Act congressional budget analysts say a plan that Senate Majority Leader Mitch McConnell (R-Ky.) pulled from consideration earlier this week would increase the ranks of the uninsured by 22 million a decade from now — the same as a previous bill version. ","The Washington Post","['attempts' 'funding' 'politics alert' 'phase' 'congressional budget analysts' 'iteration' 'health insurance' 'cbo' 'compared' 'darkness' 'majority' 'care reconciliation act' '22 million' 'law’s expansion' 'republican’s' 'money' 'version' 'versions' 'mitch mcconnell' 'health-care bill' 'care act' 'assessment' 'leader' 'chamber’s' 'ranks' 'democracy dies' 'unsuccessful attempt' 'rewrite' 'states' 'transform' 'insurance' 'medicaid' 'senate' '—' 'decade' 'support' 'republicans' 'previous bill version' 'rest' 'senate gop leaders' 'consideration' 'high-cost patients' 'taxes' 'r-ky' 'law’s requirement' 'aca']"
"","https://www.washingtonpost.com/lifestyle/style/oj-simpson-parole-hearing-could-set-him-free-within-months/2017/07/20/498e9252-6c93-11e7-b9e2-2056e768a7e5_story.html","2017-07-20T15:05:38-04:00","News Alert: O.J. Simpson could leave prison as soon as Oct. 1 after being granted parole in a 2007 armed robbery over sports memorabilia","5970ff17cd4d74170300004e","Simpson was acquitted of double murder in 1995 in the deaths of his ex-wife and one of her friends in a trial that captivated society. ","The Washington Post","['prison' 'deaths' 'nevada' 'darkness' 'alert o.j.' 'robbery' 'one' 'curtail' '70' 'connection' '2007' 'grace' 'sports memorabilia' 'las vegas' 'plummet' 'football legend’s 33-year prison sentence' 'friends' 'trial' 'democracy dies' 'parole board' '1995' 'simpson' 'world that’s' 'double murder' '1' 'confrontation' 'society' 'parole' 'ex-wife']"
"","https://www.washingtonpost.com/politics/trumps-lawyers-seek-to-undercut-muellers-russia-investigation/2017/07/20/232ebf2c-6d71-11e7-b9e2-2056e768a7e5_story.html","2017-07-20T21:21:35-04:00","News Alert: Trump lawyers exploring pardoning powers and ways to undercut the Russia investigation people familiar with the effort say","5971572fcd4d745003000001","With special counsel Robert S. Mueller III’s Russia investigation continuing to widen President Trump’s lawyers are working to both corral the probe and question the propriety of his work. ","The Washington Post","['conflicts' 'robert s. mueller iii’s russia' 'investigation' 'lawyers' 'widen president' 'trump’s' 'power' 'pardon aides family members' 'effort' 'corral' 'pardons' 'investigation people' 'ways' 'advisers' 'one' 'work' 'undercut' 'russia' 'democracy dies' 'special counsel' 'connection' 'propriety' 'person' 'alert trump' 'president’s authority' 'trump' 'probe' 'darkness' 'question' 'interest' 'mueller’s']"
"","https://www.washingtonpost.com/politics/widening-russia-probe-prompts-shake-ups-in-trumps-legal-communications-staff/2017/07/21/dea3e18a-6e0a-11e7-8961-ec5f3e1e2a5c_story.html","2017-07-21T11:57:32-04:00","News Alert: Anthony Scaramucci to be White House communications director","59722473cd4d745003000009","The White House is currently struggling with how to respond to the widening investigation into the Trump campaign’s possible collusion with the Russian government and its impact on the administration’s stalled legislative agenda. ","The Washington Post","['russian government' 'tensions' 'investigation' 'morning meeting' 'impact' 'trump’s' 'bringing scaramucci' 'legislative agenda' 'white house' 'past' 'reince priebus' 'white house communications director' 'democracy dies' 'staff' 'job' 'york' 'administration’s' 'financier' 'darkness' 'decision' 'communications post' 'campaign’s' 'alert anthony scaramucci' 'possible collusion' 'trump' 'michael dubke' 'senior staff' 'chief']"
"","https://www.washingtonpost.com/world/europe/lawyer-who-met-with-trump-jr-had-russian-intelligence-connections/2017/07/21/f46e733a-6e24-11e7-abbc-a53480672286_story.html","2017-07-21T12:00:21-04:00","News Alert: Russian lawyer who met with Trump Jr. previously represented Russia's top spy agency","59722530cd4d74500300000a","The Russian lawyer who met with Donald Trump Jr. and other senior Trump advisers in a highly scrutinized meeting at Trump Tower last year had previously represented Russia’s top spy agency the Federal Security Service in a nearly decade-long land dispute in Moscow. ","The Washington Post","['trump tower' 'service' 'federal security' 'moscow' 'powerful contacts' 'nataliya veselnitskaya' 'trump jr' 'show' 'trump' 'darkness' 'court cases' 'russia’s' 'regional lawyer' 'decade-long land dispute' 'prosecutor general' 'meeting' '2011' '2012 court rulings' 'advisers' 'donald trump jr' 'top spy agency' 'fsb' 'military unit' 'russian lawyer' 'democracy dies']"
"","https://www.washingtonpost.com/politics/widening-russia-probe-prompts-shake-ups-in-trumps-legal-communications-staff/2017/07/21/dea3e18a-6e0a-11e7-8961-ec5f3e1e2a5c_story.html","2017-07-21T13:02:05-04:00","News Alert: White House press secretary Sean Spicer resigns","59723392cd4d74500300001a","His decision follows the appointment of wealthy financier Anthony Scaramucci as White House communications director according to a White House official. ","The Washington Post","['staff' 'reince priebus' 'democracy dies' 'white house communications director' 'spicer' 'white house official' 'appointment' 'tense relationship' 'decision' 'sean spicer' 'wealthy financier' 'scaramucci' 'darkness' 'anthony scaramucci' 'white house chief' 'white house press secretary' 'resigns']"
"","https://www.washingtonpost.com/politics/widening-russia-probe-prompts-shake-ups-in-trumps-legal-communications-staff/2017/07/21/dea3e18a-6e0a-11e7-8961-ec5f3e1e2a5c_story.html","2017-07-21T14:49:15-04:00","Politics Alert: Sarah Huckabee Sanders to replace Sean Spicer as press secretary in White House shake-up","59724cb7cd4d745003000023","Spicer’s abrupt resignation — which caught even senior West Wing staffers by surprise — followed Scaramucci’s appointment and reflects the latest upheaval in a White House that has been consumed by chaos and staff infighting since almost the day President Trump took office. ","The Washington Post","['staffers' 'vacates' 'darkness politics alert' 'reflects' 'white house communications director' 'deputy white house press secretary' 'white house' 'surprise —' 'democracy dies' 'abrupt resignation —' 'press secretary' 'scaramucci’s' 'huckabee sanders' 'appointment' 'white house shake-up' 'spicer’s' 'wing' 'day president' 'place' 'trump' 'politics alert sarah huckabee sanders' 'staff' 'upheaval' 'chaos' 'anthony scaramucci' 'sean spicer']"
"","https://www.washingtonpost.com/world/national-security/sessions-discussed-trump-campaign-related-matters-with-russian-ambassador-us-intelligence-intercepts-show/2017/07/21/3e704692-6e44-11e7-9c15-177740635e83_story.html","2017-07-21T19:01:51-04:00","News Alert: Sessions discussed matters related to Trump campaign with Russian ambassador according to U.S. intelligence intercepts","597287f4cd4d745003000026","One U.S. official said that Sessions has provided “misleading” statements that are “contradicted by other evidence.” A former official said that the intelligence indicates that Sessions and Kislyak had “substantive” discussions on matters including Trump’s positions on Russia-related issues and prospects for U.S.-Russia relations in a Trump administration. ","The Washington Post","['positions' 'campaign' 'democracy dies' 'sessions' 'matters' 'discussions' 'russia-related' 'official' 'substantive” discussions' 'darkness' 'jeff sessions' 'superiors' 'public assertions' 'attorney general' 'relations' 'moscow' 'russian' 'kislyak' 'trump’s' 'ambassador' 'policy issues' 'issues' 'misleading” statements' 'alert sessions' 'administration' '2016' 'spy agencies show' 'intelligence intercepts' 'u.s.' 'trump' 'intelligence' 'one' 'accounts' 'evidence' 'u.s.-russia' 'sergey kislyak' 'prospects']"
"","https://www.washingtonpost.com/news/morning-mix/wp/2017/07/21/minneapolis-police-chief-resigns-in-wake-of-shooting-death-of-an-unarmed-australian-woman-by-officer/","2017-07-21T19:32:35-04:00","News Alert: Minneapolis police chief resigns in wake of shooting death of an unarmed Australian woman by officer","59728f2bcd4d74500300002a","In a statement released Friday Harteau said: “I’ve decided I am willing to step aside to let a fresh set of leadership eyes see what more can be done for the MPD to be the very best it can be.” Minneapolis Mayor Betsy Hodges said she asked for the chief’s resignation. ","The Washington Post","['death' 'janee harteau' 'statement' 'officer' 'chief’s resignation' 'leadership eyes' 'minneapolis' 'australian' 'wake' 'betsy hodges' 'fresh set' 'calls' 'police chief resigns' 'alert minneapolis' 'democracy dies' 'friday harteau' 'mayor' 'darkness' 'department' 'mpd' 'woman' 'said “i’ve' 'new leadership']"
"","https://www.washingtonpost.com/news/post-politics/wp/2017/07/24/kushner-to-detail-four-meetings-with-russian-officials-in-congressional-testimony/","2017-07-24T06:21:09-04:00","News Alert: Jared Kushner to detail four meetings with Russian officials during congressional testimony","5975ca34cd4d745003000047","Kushner describes his interactions with Russian Ambassador Sergey Kislyak and other Russian officials as typical contacts in his role as the Trump campaign’s liaison to foreign governments according to an 11-page prepared statement he plans to submit for the record. ","The Washington Post","['detail' 'statement' 'typical contacts' 'ambassador' 'officials' 'submit' 'alert jared kushner' 'four' 'improper contacts' 'meetings' 'russians' '11-page' 'campaign’s liaison' 'collusion' 'russian' 'record' 'trump' 'russian officials' 'democracy dies' 'darkness' 'interactions' 'foreign governments' 'congressional testimony' 'role' 'kushner' 'trump’s' 'sergey kislyak' 'son-in-law']"
"","https://www.washingtonpost.com/news/worldviews/wp/2017/07/24/charlie-gards-parents-end-fight-over-treatment-for-their-terminally-ill-son/","2017-07-24T09:51:31-04:00","News Alert: Charlie Gard's parents have decided to end the legal fight to keep the terminally ill British infant alive","5975fb82cd4d745003000054","The 11-month-old has mitochondrial DNA depletion syndrome a rare genetic condition that has robbed him of the ability to see hear move or breathe on his own. ","The Washington Post","['family' alert charlie gard's 'breathe' 'depletion syndrome' 'worldwide attention' 'see hear' 'support' 'british infant' 'parents' 'ability' 'experimental treatment' 'united states' 'mitochondrial' 'trump' 'helped' 'life support' 'legal fight' 'darkness' 'doctors' 'pope francis' 'democracy dies' 'rare genetic condition' 'dna']"
"","https://www.washingtonpost.com/powerpost/trumps-tough-talk-on-health-care-aims-to-revive-flagging-senate-effort/2017/07/24/a8acdb3e-7091-11e7-9eac-d56bd5568db8_story.html","2017-07-24T21:25:52-04:00","News Alert: Sen. John McCain to return to Senate on Tuesday after announcing last week that he is suffering from brain cancer","59769e25cd4d745003000065","Senator McCain looks forward to returning to the United States Senate tomorrow to continue working on important legislation including health care reform the National Defense Authorization Act and new sanctions on Russia Iran and North Korea” McCain said.","The Washington Post","['mccain' 'korea” mccain' 'capitol hill' 'important legislation' 'night' mccain's 'r-ariz' 'senate' 'united states' 'brain cancer' 'return' 'prospects' 'key vote' 'senator' 'authorization act' 'arizona' 'health-care legislation' 'unclear however' 'national defense' 'health-care bill forward' 'surgery' 'key procedural hurdle' 'health care reform' 'russia iran' 'new sanctions' 'john mccain']"
"","https://www.washingtonpost.com/politics/boehner-predicts-republicans-will-never-repeal-and-replace-obamacare/2017/07/24/e4190718-70d9-11e7-8f39-eeb7d3a2d304_story.html","2017-07-25T06:18:19-04:00","Politics Alert: Ex-speaker John Boehner predicts Republicans will ‘never’ repeal and replace Obamacare","59771afecd4d74500300006c","He also Boehner told the audience that President Trump should stop tweeting and avoid spats with media personalities like the hosts of MSNBC’s “Morning Joe.” Democracy Dies in Darkness. ","The Washington Post","['boehner' 'hosts' '2018' 'never’ repeal' 'darkness' 'infrastructure' 'politics alert ex-speaker john boehner' 'joe.” democracy dies' 'gop' 'trump' 'media personalities' 'predicts' 'msnbc’s' 'spats' 'private speech' 'house speaker' 'health care taxes' 'legislation' 'get annihilated' 'obamacare' 'audience']"
"","https://www.washingtonpost.com/news/post-politics/wp/2017/07/25/white-house-purge-im-going-to-fire-everybody-says-scaramucci/","2017-07-25T11:54:33-04:00","Politics Alert: Scaramucci threatens White House press office over leaks: 'I’m going to fire everybody'","597769c2cd4d745003000074","Scaramucci the new White House communications director is making the threat in an effort to stem the leaking that has plagued President Trump's administration since almost the first day he took office. ","The Washington Post","['effort' 'administration' 'politics alert scaramucci' 'threat' 'threatens' 'darkness' 'i’m' 'stem' 'democracy dies' 'you’re' trump's 'new white house communications director' 'scaramucci' 'fire everybody' 'fire everybody that’s' 'white house press office' leaks 'i’m]"
"","https://www.washingtonpost.com/world/national-security/north-korea-could-cross-icbm-threshold-next-year-us-officials-warn-in-new-assessment/2017/07/25/4107dc4a-70af-11e7-8f39-eeb7d3a2d304_story.html","2017-07-25T13:52:53-04:00","News Alert: North Korea will be able to launch a nuclear-capable intercontinental ballistic missile as early as next year U.S. officials warn in new assessment","59778578cd4d745003000077","The new assessment which shaves a full two years off the consensus forecast for North Korea’s ICBM program was prompted by recent missile tests showing surprising technical advances by the country’s weapons scientists at a pace beyond which many analysts believed was possible for the isolated communist regime. ","The Washington Post","['strike' 'communist regime' 'korea' 'launch' 'consensus' 'shrinks' 'democracy dies' 'darkness' 'pace' 'analysts' 'shaves' 'assessment' 'timeline' 'north american cities' 'nuclear-capable intercontinental ballistic missile' 'pyongyang' 'technical advances' 'korea’s icbm' 'east asian intelligence officials' 'officials' 'program' 'recent missile tests' 'u.s.' 'atomic weapons' 'country’s weapons scientists' 'new assessment']"
"","https://www.washingtonpost.com/powerpost/gop-leaders-press-ahead-with-health-care-vote-in-hopes-of-sustaining-repeal-effort/2017/07/25/2525470c-7126-11e7-8839-ec48ec4cae25_story.html","2017-07-25T15:06:13-04:00","News Alert: Senate Republicans vote to open health-care debate","597796b2cd4d74500300007b","Senate Republican leaders secured the votes they needed Tuesday afternoon to begin debate in a dramatic reversal of fortune for their beleaguered health-care effort. ","The Washington Post","['it’s' 'changes' 'leaders' 'senate' 'democracy dies' 'senators' 'skinny repeal” measure' 'senate gop plan' 'dramatic reversal' 'straight repeal bill' 'unclear' 'lengthy debate' 'darkness' 'couple' 'obamacare' 'care act' 'legislation' 'fortune' 'health-care effort' 'options' 'still' 'significant changes' 'law' 'vote' 'health-care debate' 'succeed' 'debate' 'votes']"
"","https://www.washingtonpost.com/powerpost/house-prepares-to-pass-sanctions-bill--and-set-up-veto-dilemma-for-trump/2017/07/25/ece80164-7138-11e7-8839-ec48ec4cae25_story.html","2017-07-25T17:25:38-04:00","News Alert: House passes bill that would enact new Russia sanctions and limit Trump's ability to waive them setting up veto dilemma","5977b75acd4d74500300008c","Included in the package are new measures targeting key Russian officials in retaliation for that country’s alleged meddling in the 2016 presidential election as well as sanctions against Iran and North Korea in response to those nations’ weapons programs. ","The Washington Post","['bipartisan support' 'members' 'house passes bill' '2016' 'bill —' 'provision' 'nations’ weapons programs' 'veto dilemma' 'package' 'sanctions' 'moves' 'retaliation' 'korea' 'iran' 'russia' 'senate' 'current form' 'russian officials' 'administration' 'waive them setting' 'country’s' 'presidential election' 'new measures' 'trump' trump's 'included' 'response' 'ability' 'veto' 'measures' 'key' 'limit' 'white house' 'bill']"
"","https://www.washingtonpost.com/powerpost/gop-leaders-press-ahead-with-health-care-vote-in-hopes-of-sustaining-repeal-effort/2017/07/25/2525470c-7126-11e7-8839-ec48ec4cae25_story.html","2017-07-25T21:38:16-04:00","Politics Alert: Senate votes against GOP bill to make sweeping changes to Affordable Care Act","5977f2a4cd4d745003000093","The bill crafted by Senate leaders which would have abolished several of the health-care law’s requirements and made deep cuts to Medicaid failed Tuesday night as part of a series of votes to unwind the ACA. ","The Washington Post","['series' 'democracy dies' 'democrats' 'defeat' 'inevitable' 'bill' 'politics alert' 'health-care law’s requirements' 'opposition' 'care' 'aca' 'night' 'changes' 'unwind' 'measure' 'darkness politics alert' 'act' 'part' '60-vote threshold' 'gop bill' 'votes' 'senate leaders' 'senate votes' 'medicaid']"
"","https://www.washingtonpost.com/news/post-nation/wp/2017/07/26/trump-announces-ban-on-transgender-people-in-u-s-military/","2017-07-26T09:22:52-04:00","News Alert: Trump announces ban on transgender people in U.S. military","597897c7cd4d74500300009e","In tweets Wednesday morning the president wrote: After consultation with my Generals and military experts please be advised that the United States Government will not accept or allow Transgender individuals to serve in any capacity in the U.S. Military.","The Washington Post","['disruption' 'darkness' 'military' 'entail' 'tweets' 'u.s.' 'military experts' 'u.s. military.' 'tremendous medical costs' 'generals' 'transgender people' 'individuals' 'capacity' 'transgender' 'victory' 'thank' 'announces ban' 'government' 'alert trump' 'president wrote after consultation' 'united states' 'democracy dies']"
"","https://www.washingtonpost.com/news/wonk/wp/2017/07/26/foxconn-to-announce-new-factory-in-wisconsin-in-much-needed-win-for-trump-and-scott-walker/","2017-07-26T12:02:57-04:00","Technology Alert: Foxconn to announce new factory in Wisconsin in much-needed win for Trump and Scott Walker","5978bd35cd4d7450030000ac","Scott Walker (R) plan to announce Wednesday that Foxconn one of the world’s largest electronics manufacturers will open a new factory in Wisconsin according to people familiar with the 5 pm event. ","The Washington Post","['congressional district' 'flat-screen displays' 'world’s' '5' 'gov' 'alert foxconn' 'trump' 'factory' 'one' 'create' 'facility' 'states' 'chrysler' 'house' 'pm event' 'wisconsin' 'paul ryan’s' 'par' 'workers' 'technology' 'r plan' 'elected' 'new factory' 'foxconn' 'scott walker' 'speaker' 'electronics manufacturers' 'commitment' 'jobs' 'major employer' '50000']"
"","https://www.washingtonpost.com/local/rep-scalise-discharged-from-hospital-weeks-after-shooting-beginning-rehabilitation/2017/07/26/e4c49ad2-721a-11e7-9eac-d56bd5568db8_story.html","2017-07-26T13:03:05-04:00","Politics Alert: Rep. Steve Scalise discharged from hospital weeks after shooting beginning rehabilitation","5978cb64cd4d7450030000ae","Scalise who was wounded six weeks ago when a man opened fire at a GOP baseball practice in Alexandria Va. was discharged from MedStar Washington Hospital Center. ","The Washington Post","['hospital' 'in good spirits' 'weeks' 'house majority' 'intensive inpatient rehabilitation' 'shooting' 'center' 'hospital weeks' 'statement' 'rehabilitation' 'man' 'gop baseball practice' 'return' 'scalise' 'democracy dies' 'darkness politics alert' 'politics alert' 'steve scalise' 'six' 'medstar washington' 'alexandria va']"
"","https://www.washingtonpost.com/powerpost/senate-embarks-on-new-round-of-voting-to-peel-back-affordable-care-act/2017/07/26/a7206f62-71e8-11e7-9eac-d56bd5568db8_story.html","2017-07-26T16:11:36-04:00","Politics Alert: Senate rejects measure to repeal much of the Affordable Care Act","5978f78dcd4d7450030000b6","The Senate on Wednesday rejected a measure to repeal large sections of the 2010 health care law including its mandates on individuals employers and insurers as well as the imposition of hundreds of billions in taxes. ","The Washington Post","['bill' 'politics alert' 'individuals employers' 'senators' 'senate' 'insurers' 'taxes' 'imposition' 'darkness politics alert' 'version' '2015' 'proposal' 'health care legislation' 'replacement' 'mandates' 'vote' 'debate' 'craft' 'amendment' '2010' 'democracy dies' 'large sections' 'two-year delay' 'hundreds' 'act' 'health care law' 'senate rejects measure' 'repeal' 'care' 'billions' 'measure' 'ongoing' 'lawmakers time']"
"","https://www.washingtonpost.com/graphics/2017/lifestyle/she-thought-she-was-irish-until-a-dna-test-opened-a-100-year-old-mystery/","2017-07-27T14:03:44-04:00","Trending Now: She thought she was Irish — until a DNA test exposed a 100-year-old mix-up","597a2b1dcd4d7450030000da","Alice Collins Plebuch’s decision five years ago to conduct the test “just for fun” upended her family tree and posed a fundamental question about her very identity. ","The Washington Post","['family tree' 'irish —' '100-year-old mix-up' 'conduct' 'extension' 'test “just' 'decision' 'democracy dies' 'one' 'test' '— and' 'fun' 'dna' 'trending now' 'darkness trending now' 'fundamental question' 'five' 'parents wasn’t' 'alice collins plebuch’s' 'identity']"
"","https://www.washingtonpost.com/powerpost/senate-gop-leaders-work-to-round-up-votes-for-modest-health-care-overhaul/2017/07/27/ac08fc40-72b7-11e7-8839-ec48ec4cae25_story.html","2017-07-27T18:06:18-04:00","Politics Alert: GOP's 'skinny repeal' of Obamacare is up in the air after key senators deliver ultimatum","597a63facd4d7450030000de","Lindsey O. Graham (R-S.C.) John McCain (R-Ariz.) and Ron Johnson (R-Wis.) said some House leaders have proposed bringing the Senate bill to a vote on the floor. ","The Washington Post","['conference committee' 'sens' 'basis' 'r-wis' 'negotiations' 'r-ariz' 'senators' politics alert gop's 'skinny repeal' 'ultimatum' 'democracy dies' 'air' 'assurances' 'three' 'senate bill' 'r-s.c.' 'obamacare' 'key senators' 'ron johnson' 'vote' 'floor' 'darkness politics alert' 'house leaders' 'bill' 'form' 'john mccain' 'lindsey o. graham']"
"","https://www.washingtonpost.com/powerpost/trump-may-veto-russia-sanctions-bill-that-seeks-to-restrain-his-power/2017/07/27/0e9f5e8c-72ca-11e7-8f39-eeb7d3a2d304_story.html","2017-07-27T18:27:44-04:00","News Alert: Congress sends Russia sanctions bill to Trump's desk but it's unclear whether he will sign it or veto it","597a68fecd4d7450030000df","The administration has said that President Trump may veto a bill increasing sanctions against Russia Iran and North Korea despite there being veto-proof majorities in both the Senate and House. ","The Washington Post","[trump's 'bill' 'sends' 'veto-proof majorities' 'administration' 'senate' 'korea' 'power' 'desk' 'provision' 'white house' 'trump' 'darkness' 'alert congress' 'russia iran' 'unclear' 'sanctions bill' 'veto' '419-3' 'russia' 'house' 'democracy dies' 'sanctions']"
"","https://www.washingtonpost.com/powerpost/senate-gop-leaders-work-to-round-up-votes-for-modest-health-care-overhaul/2017/07/27/ac08fc40-72b7-11e7-8839-ec48ec4cae25_story.html","2017-07-27T19:41:45-04:00","Politics Alert: House speaker says he’s willing to negotiate on Senate health-care bill giving the effort a boost","597a7a56cd4d7450030000e5","The Senate Republican plan for a scaled-back overhaul of the Affordable Care Act took a big step closer to passage Thursday night when House Speaker Paul Ryan appeared to meet the demands of rank-and-file GOP senators and agreed to keep negotiating with a goal of crafting a more sweeping rollback of the law. ","The Washington Post","['bill' 'burden' 'house' 'senate-passed' 'paul ryan' 'he’s' 'floor' 'politics alert' 'r-wis' 'senate' 'scaled-back overhaul' 'goal' 'senate health-care bill' 'statement' 'boost' 'house speaker' 'paul d. ryan' 'solution' 'statement house speaker' 'effort' 'care' 'changes' 'rank-and-file gop senators' 'passage' 'law' 'the house' 'conference committee' 'night' 'senate colleagues' 'promise.”.' 'rollback' 'ryan' 'big step' 'skinny repeal' 'demands' 'act']"
"","https://www.washingtonpost.com/powerpost/female-senators-are-increasingly-on-receiving-end-of-insults-from-male-officials/2017/07/27/6b0b6078-72d7-11e7-9eac-d56bd5568db8_story.html","2017-07-27T20:29:37-04:00","Trending Now: Republican female senators pushed back on the health-care plan. Now they face a pointed backlash from men in their party. ","597a858dcd4d7450030000e8","The language of retribution increasingly adopted by Republican men reflects President Trump’s influence and underscores the challenges GOP women can face when opposing the consensus of their party which remains dominated by men outside experts said. ","The Washington Post","['experts said' 'responses' 'physical retaliation' 'progress' 'language' 'men' 'retribution' 'health-care plan' 'underscores' 'consensus' 'trump’s' 'senate' 'democracy dies' 'female senators' 'darkness' 'party' 'male counterparts' 'gop women' 'comments' 'men reflects president' 'disapproval' 'backlash' 'women' 'trending now republican' 'party’s health-care effort']"
"","https://www.washingtonpost.com/powerpost/senate-gop-leaders-work-to-round-up-votes-for-modest-health-care-overhaul/2017/07/27/ac08fc40-72b7-11e7-8839-ec48ec4cae25_story.html","2017-07-27T22:45:36-04:00","Politics Alert: Senate Republicans release text of the ‘skinny repeal’ bill as floor debate nears end","597aa571cd4d7450030000e9","The measure also would eliminate funds for preventive health care provided under the 2010 law and prohibit Medicaid beneficiaries from being reimbursed for Planned Parenthood services for one year. ","The Washington Post","['measure' 'workers' 'instead' 'percent tax' 'mandate' '50' 'medical device manufacturers' 'floor debate nears end' 'three' 'preventive health care' 'eight-page document' 'community health centers' 'firms' 'services' 'freedom' 'one' '2.3' 'health' 'law' 'cliffhanger vote' care act's 'funds' 'planned parenthood' 'prohibit' 'politics alert' 'insurance' 'care' 'bill' 'release text' 'release' 'senate' 'bill dictates' 'beneficiaries' '2010' 'act' 'requirement' 'midnight' 'skinny repeal’ bill' 'tax penalty' 'eight' 'medicaid']"
"","https://www.washingtonpost.com/powerpost/senate-gop-leaders-work-to-round-up-votes-for-modest-health-care-overhaul/2017/07/27/ac08fc40-72b7-11e7-8839-ec48ec4cae25_story.html","2017-07-28T01:49:59-04:00","News Alert: Senate narrowly rejects measure to partly repeal Affordable Care Act dealing major setback to GOP leaders","597ad09ecd4d7450030000f1","The bill which was rejected less than three hours after being introduced would have made other changes including eliminating funding for preventive health care; prohibiting Medicaid beneficiaries from being reimbursed for Planned Parenthood services for one year; and increasing the limit on contributions to tax-exempt health savings accounts for three years. ","The Washington Post","['workers' 'three' 'services' 'medicaid' 'tax penalty' 'unclear' 'law’s requirement' '2010' 'enforcement' 'tax-exempt health savings accounts' 'skinny repeal” health care legislation' 'introduced' 'years-long effort' 'beneficiaries' 'insurance' 'care act' 'gop leaders' 'planned parenthood' 'companies' 'one' 'legislation' 'mandate' 'limit' 'senate' 'obamacare' 'repeal' 'major setback' 'contributions' 'overhaul' 'bill' '50' 'changes' 'preventive health care' 'eight' 'rejects measure']"
"","https://www.washingtonpost.com/world/europe/russia-demands-us-reduce-diplomatic-staff-in-new-round-of-conflict-over-election/2017/07/28/42a567fe-7378-11e7-803f-a6c989606ac7_story.html","2017-07-28T06:39:55-04:00","News Alert: Russia to seize two U.S. properties orders reduction in American embassy staff in Moscow in retaliation prompted by sanctions bill","597b1485cd4d7437ab000009","The Foreign Ministry said the U.S. Embassy in Moscow and consulates in St. Petersburg Yekaterinburg and Vladivostok should reduce the number of their “diplomatic and technical employees” to 455 in apparent parity with the number of Russian diplomatic staff in the United States. ","The Washington Post","['retaliation' 'vladivostok' 'sanctions bill' trump's 'diplomatic' 'properties orders reduction' 'u.s. embassy.' 'signature' 'alert russia' 'embassy' 'announcement' 'moscow' 'petersburg yekaterinburg' 'apparent parity' 'american embassy staff' 'diplomatic staff' 'ministry' 'russian' 'dacha' '455' 'technical employees' 'consulates' 'financial sanctions bill' 'states' 'warehouse' 'u.s.' 'number' 'st']"
"","https://www.washingtonpost.com/powerpost/the-night-john-mccain-killed-the-gops-health-care-fight/2017/07/28/f5acce58-7361-11e7-8f39-eeb7d3a2d304_story.html","2017-07-28T08:11:32-04:00","Trending Now: The night John McCain killed the GOP’s health-care fight","597b2a08cd4d7437ab00000d","The bold move by the nation’s most famous senator stunned his colleagues and possibly put the Senate on the verge of protracted bipartisan talks that McCain is unlikely to participate in as he begins treatment for an aggressive form of brain cancer. ","The Washington Post","['gop’s' 'senate' 'mccain' 'brain cancer' 'colleagues' 'john mccain' 'democracy dies' 'treatment' 'verge' 'bipartisan talks' 'trending now' 'aggressive form' 'bold' 'health-care fight' 'night' 'famous senator' 'nation’s' 'darkness trending now']"
"","https://www.washingtonpost.com/news/wonk/wp/2017/07/28/u-s-economy-rebounds-in-the-second-quarter/","2017-07-28T08:40:30-04:00","Economy/Business Alert: U.S. economy rebounded strongly between the months of April and June following a weak first quarter government data shows","597b30dccd4d7437ab00000e","The country’s gross domestic product a broad measure of economic activity grew 2.6 percent at an annualized pace the Commerce Department said. ","The Washington Post","['democracy dies' 'economic activity' 'weak' 'broad measure' 'economybusiness alert u.s.' 'darkness economybusiness alert' 'country’s gross' 'domestic product' 'quarter government data shows' 'commerce department said' 'economy' '2.6' 'pace' 'months']"
